chr1	11873	29961
chr1	321083	321115
chr1	321145	321207
chr1	322036	326938
chr1	327545	328439
chr1	420205	421839
chr1	566092	566115
chr1	566134	566155
chr1	566239	566263
chr1	568843	568913
chr1	661138	679736
chr1	846814	850328
chr1	852952	854817
chr1	860529	882440
chr1	893648	894679
chr1	896828	901099
chr1	910578	912021
chr1	995082	1001833
chr1	1017197	1051736
chr1	1108435	1114935
chr1	1146719	1149548
chr1	1152287	1167447
chr1	1217488	1227409
chr1	1234123	1260067
chr1	1270657	1275557
chr1	1321090	1334718
chr1	1334911	1337426
chr1	1413405	1418847
chr1	1421161	1444689
chr1	1467448	1470064
chr1	1497731	1510262
chr1	1510354	1510644
chr1	1535818	1543166
chr1	1550794	1554590
chr1	1564485	1565990
chr1	1567559	1570030
chr1	1577746	1580625
chr1	1586822	1590469
chr1	1592938	1601578
chr1	1631785	1633247
chr1	1634169	1655791
chr1	1656053	1663343
chr1	1685548	1696885
chr1	1716724	1822526
chr1	1853395	1859368
chr1	1915109	1935276
chr1	1944651	1946969
chr1	2076795	2116834
chr1	2121236	2123179
chr1	2309493	2322993
chr1	2323213	2336885
chr1	2411622	2436965
chr1	2481358	2484284
chr1	2487804	2495188
chr1	2522080	2560960
chr1	2976180	2980350
chr1	3388170	3391021
chr1	3541555	3546694
chr1	3548460	3566671
chr1	3614609	3625098
chr1	3644041	3652765
chr1	3773844	3801993
chr1	3805696	3816857
chr1	3816967	3833879
chr1	4847557	4852183
chr1	5621768	5728315
chr1	5922870	5928435
chr1	5936013	6052533
chr1	6086072	6158621
chr1	6161846	6206931
chr1	6245079	6259679
chr1	6266188	6268366
chr1	6268677	6278429
chr1	6281252	6296044
chr1	6297870	6299502
chr1	6324331	6453826
chr1	6472497	6484730
chr1	6521213	6526255
chr1	6581406	6614658
chr1	6630968	6639817
chr1	6645361	6649340
chr1	6650778	6662929
chr1	6694227	6761966
chr1	7740147	7829766
chr1	7844713	7905237
chr1	8021713	8045342
chr1	8073486	8075752
chr1	8440651	8441235
chr1	8525029	8813897
chr1	8931005	8939151
chr1	9005892	9012710
chr1	9097004	9148510
chr1	9186983	9189250
chr1	9497727	9497837
chr1	9711789	9793604
chr1	10057254	10076078
chr1	10093040	10241296
chr1	10535002	10690815
chr1	10718063	10721455
chr1	10744633	10744736
chr1	11072678	11085549
chr1	11104854	11107296
chr1	11139767	11159938
chr1	11166587	11191615
chr1	11539294	11541938
chr1	11709143	11714401
chr1	11782186	11785914
chr1	11824461	11826573
chr1	11832138	11849642
chr1	11862937	11865470
chr1	11866152	11889379
chr1	11900375	11907674
chr1	12123433	12204264
chr1	12227059	12269277
chr1	12371510	12398045
chr1	12640550	12656106
chr1	13629937	13635299
chr1	14075855	14151574
chr1	15287179	15394651
chr1	15438310	15478960
chr1	15480228	15546874
chr1	15573767	15726778
chr1	15764937	15773153
chr1	15817323	15850940
chr1	15886020	15918874
chr1	15992765	15995537
chr1	16268363	16302627
chr1	16317618	16317647
chr1	16345369	16360545
chr1	16524598	16533705
chr1	16576558	16643088
chr1	16693524	16763919
chr1	16782289	16786584
chr1	16804749	16817579
chr1	16862254	16864669
chr1	16926095	16940100
chr1	16944750	16971178
chr1	16972068	16976915
chr1	17052060	17052133
chr1	17081128	17086552
chr1	17180899	17180971
chr1	17215040	17216161
chr1	17222645	17222720
chr1	17249157	17280852
chr1	17294697	17299474
chr1	17321981	17327342
chr1	17393255	17445948
chr1	17559775	17572501
chr1	17581660	17581778
chr1	17846826	17909697
chr1	17952450	18024370
chr1	18701063	18702174
chr1	19398603	19432336
chr1	19438133	19444474
chr1	19447682	19483419
chr1	19542157	19548410
chr1	19638739	19655794
chr1	19673334	19675427
chr1	19750877	19751182
chr1	20617411	20681387
chr1	20686293	20732187
chr1	20915443	20945400
chr1	20978259	20988037
chr1	20990506	21024981
chr1	21046224	21059330
chr1	21069170	21113133
chr1	21132784	21299592
chr1	21602542	21604868
chr1	21749600	21754300
chr1	21761832	21762609
chr1	21943798	21949011
chr1	22012384	22031108
chr1	22147942	22157206
chr1	22213707	22222803
chr1	22303417	22333141
chr1	22379119	22419436
chr1	22828068	22838627
chr1	23243782	23247347
chr1	23490445	23490546
chr1	23724037	23751261
chr1	23755055	23811057
chr1	23853364	23855542
chr1	23907984	23967056
chr1	24104875	24114722
chr1	24130077	24151949
chr1	24180849	24194859
chr1	24291417	24295600
chr1	24320925	24320957
chr1	24382530	24393069
chr1	24408038	24434929
chr1	24446260	24469775
chr1	24480646	24513765
chr1	24578722	24578758
chr1	24579767	24579803
chr1	24683488	24718169
chr1	24742244	24799473
chr1	24822822	24828850
chr1	24975349	24993416
