chr1	30365	30503
chr1	1102483	1102578
chr1	1103242	1103332
chr1	1104384	1104467
chr1	3044538	3044599
chr1	3477258	3477354
chr1	6489893	6489956
chr1	9211726	9211836
chr1	10287775	10287861
chr1	19223564	19223642
chr1	21314806	21314925
chr1	23189651	23189719
chr1	23370797	23370865
chr1	26881032	26881084
chr1	32224260	32224336
chr1	35135199	35135295
chr1	37627163	37627235
chr1	41220026	41220118
chr1	41222955	41223044
chr1	52302015	52302074
chr1	62544457	62544531
chr1	65524116	65524191
chr1	67094122	67094200
chr1	68649200	68649293
chr1	71533313	71533399
chr1	94312387	94312467
chr1	98511625	98511727
chr1	100746796	100746864
chr1	110141514	110141589
chr1	113004391	113004455
chr1	117214370	117214449
chr1	117637264	117637350
chr1	142667288	142667363
chr1	143163749	143163822
chr1	143424140	143424215
chr1	150524404	150524490
chr1	151518271	151518367
chr1	154166140	154166219
chr1	154948168	154948259
chr1	155164967	155165063
chr1	155316140	155316236
chr1	156390132	156390221
chr1	156905922	156906036
chr1	159869768	159869869
chr1	162312335	162312430
chr1	166123979	166124035
chr1	167967897	167967964
chr1	168344761	168344859
chr1	170120518	170120603
chr1	171070868	171070947
chr1	172107937	172108047
chr1	172113674	172113784
chr1	176998498	176998581
chr1	180407448	180407525
chr1	193105632	193105713
chr1	198828001	198828111
chr1	198828172	198828282
chr1	201777738	201777830
chr1	205417429	205417526
chr1	207975196	207975284
chr1	207975787	207975868
chr1	209605477	209605587
chr1	209796788	209796855
chr1	212250954	212251027
chr1	220291194	220291304
chr1	220291498	220291583
chr1	220373879	220373961
chr1	224444705	224444843
chr1	231155573	231155670
chr1	236016299	236016360
chr1	241295571	241295646
chr1	249120575	249120642
chr10	6194158	6194240
chr10	12767252	12767352
chr10	14425198	14425276
chr10	14478574	14478660
chr10	17887106	17887193
chr10	18134035	18134122
chr10	21785490	21785570
chr10	24564613	24564710
chr10	29833932	29834026
chr10	29891192	29891275
chr10	45659461	45659536
chr10	50193556	50193632
chr10	53059332	53059415
chr10	56367633	56367717
chr10	65132716	65132808
chr10	70519074	70519171
chr10	77312215	77312311
chr10	88024450	88024545
chr10	91352503	91352584
chr10	97824071	97824156
chr10	98588425	98588521
chr10	100154974	100155064
chr10	102734741	102734841
chr10	103361173	103361254
chr10	104196268	104196341
chr10	105154009	105154158
chr10	105807846	105807944
chr10	105978546	105978641
chr10	112748683	112748771
chr10	114393928	114394013
chr10	115933863	115933938
chr10	126721351	126721439
chr10	131641562	131641638
chr10	132760850	132760931
chr10	135061014	135061124
chr11	568088	568198
chr11	1880693	1880766
chr11	2017988	2018061
chr11	2155363	2155439
chr11	7255996	7256068
chr11	11678197	11678269
chr11	18409333	18409407
chr11	28078361	28078457
chr11	43581205	43581303
chr11	43602943	43603033
chr11	46473354	46473439
chr11	48118333	48118410
chr11	57408670	57408759
chr11	59362549	59362631
chr11	61559966	61560033
chr11	61582632	61582712
chr11	64136073	64136175
chr11	64658608	64658718
chr11	64658826	64658911
chr11	65211928	65212028
chr11	66701904	66701977
chr11	68850643	68850726
chr11	70130060	70130176
chr11	71783273	71783348
chr11	72326106	72326174
chr11	75046135	75046230
chr11	79113065	79113153
chr11	81601782	81601878
chr11	87909669	87909761
chr11	90602288	90602370
chr11	93466839	93466930
chr11	94199660	94199746
chr11	96074601	96074690
chr11	111383662	111383746
chr11	111384163	111384240
chr11	113320744	113320810
chr11	121970464	121970552
chr11	122017229	122017301
chr11	122022936	122023016
chr11	126858353	126858438
chr12	7072861	7072929
chr12	7073259	7073354
chr12	9392062	9392147
chr12	12917582	12917677
